Tier,Genre,Ethnicity,Client_Tag,Creator_Name,TikTok_URL,HitVideos_URL,Hit_Keywords,Followers,Hit_Videos,Median_Views,Engagement_Rate,Vibe_Cluster_Hint,Region_Type
A,FOOD,ASIA,zstea,halal_map_japan,https://www.tiktok.com/@halal_map_japan,https://www.tiktok.com/@halal_map_japan/video/7488314106278202679,Best Halal Wagyu Tokyo,47100,1,246300,5.66,Luxury,Tabinaka (JP focus)
A,EXPERIENCE,AMERICA,creha,tomogo.official,https://www.tiktok.com/@tomogo.official,https://www.tiktok.com/@tomogo.official/video/7595910393025809682,Akihabara Hidden Gems,8910,1,54000,5.65,Hidden Gem,Global
A,EXPERIENCE,AMERICA,creha,youtripsg,https://www.tiktok.com/@youtripsg,https://www.tiktok.com/@youtripsg/video/7585136318695378196,Akihabara Hidden Gems,56300,1,60200,5.63,General,Tabimae (US focus)
A,EXPERIENCE,ASIA,tokyosauna,aylennpark,https://www.tiktok.com/@aylennpark,https://www.tiktok.com/@aylennpark/video/7559411343720287519,Relaxing Spots in Tokyo,1600000,1,1200000,5.62,General,Tabinaka (JP focus)
A,EXPERIENCE,AMERICA,creha,masahiro11037,https://www.tiktok.com/@masahiro11037,https://www.tiktok.com/@masahiro11037/video/7592624736778194194,Tokyo Car Meet,221200,1,422000,5.62,General,Global
A,LIFESTYLE,ASIA,nots,_matderoche,https://www.tiktok.com/@_matderoche,https://www.tiktok.com/@_matderoche/video/7582994106343820566,#japanesecountryside,5505,1,2700000,5.61,Cinematic,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,misscuddy,https://www.tiktok.com/@misscuddy,https://www.tiktok.com/@misscuddy/video/7531007329555320078,#povjapan,62600,1,27200000,5.6,Traditional/Zen,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,destideals,https://www.tiktok.com/@destideals,https://www.tiktok.com/@destideals/video/7564050094970932493,Authentic Tokyo Experience,2516,1,4210,5.58,Hidden Gem,Tabinaka (JP focus)
A,EXPERIENCE,AMERICA,creha,bottlecap.invest,https://www.tiktok.com/@bottlecap.invest,https://www.tiktok.com/@bottlecap.invest/video/7576289431888481567,Tokyo DIY Workshop,14400,1,61800,5.54,General,Tabimae (US focus)
A,EXPERIENCE,ASIA,creha,quinoooo,https://www.tiktok.com/@quinoooo,https://www.tiktok.com/@quinoooo/video/7566201326657490183,Tokyo Drift Real Life,1216,1,1400000,5.53,Urban/Street,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,littlebbanghouse,https://www.tiktok.com/@littlebbanghouse,https://www.tiktok.com/@littlebbanghouse/video/7599815482153209118,Late Night Things To Do,120400,1,974900,5.52,Urban/Street,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,voyagewithnat3,https://www.tiktok.com/@voyagewithnat3,https://www.tiktok.com/@voyagewithnat3/video/7605639533614451982,Cultural Workshop Tokyo,1460,1,23500,5.51,Traditional/Zen,Tabinaka (JP focus)
A,EXPERIENCE,AMERICA,creha,adamhosk,https://www.tiktok.com/@adamhosk,https://www.tiktok.com/@adamhosk/video/7559040134486756622,"Tokyo Car Meet, JDM Tokyo, Daikoku PA",446700,1,3300000,5.51,Cinematic,Global
A,LIFESTYLE,ASIA,wakupaku,bottlecap.invest,https://www.tiktok.com/@bottlecap.invest,https://www.tiktok.com/@bottlecap.invest/video/7576289431888481567,Cultural Workshop Tokyo,14400,1,63000,5.49,General,Tabinaka (JP focus)
A,FOOD,ASIA,zstea,mrdishyeats,https://www.tiktok.com/@mrdishyeats,https://www.tiktok.com/@mrdishyeats/video/7511631644638366998,Tokyo Hidden Gem Lunch,1212,1,97000,5.49,Hidden Gem,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,mustvisitjapan,https://www.tiktok.com/@mustvisitjapan,https://www.tiktok.com/@mustvisitjapan/video/7590564477418900754,#japanitinerary,2036,1,173500,5.48,Urban/Street,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,hangrybynature,https://www.tiktok.com/@hangrybynature,https://www.tiktok.com/@hangrybynature/video/7582956523236658452,"Unique Japan Souvenirs, Japan Gift Ideas",1900000,1,104300,5.48,General,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,sav.mac.gilly,https://www.tiktok.com/@sav.mac.gilly,https://www.tiktok.com/@sav.mac.gilly/video/7600690640904621343,Tokyo Jet Lag Cure,4328,1,19100,5.47,General,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,emilykristopher,https://www.tiktok.com/@emilykristopher,https://www.tiktok.com/@emilykristopher/video/7587296748385799432,Gluten Free Japan,160900,1,59300,5.46,General,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,mytokyolife_,https://www.tiktok.com/@mytokyolife_,https://www.tiktok.com/@mytokyolife_/video/7572792110802357511,Unique Japan Souvenirs,249,1,26400,5.45,General,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,afiqakashi,https://www.tiktok.com/@afiqakashi,https://www.tiktok.com/@afiqakashi/video/7565829317549165844,#hiddengemsjapan,679,1,678600,5.42,Hidden Gem,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,titchtrains,https://www.tiktok.com/@titchtrains,https://www.tiktok.com/@titchtrains/video/7585596728393469206,Unique Japan Souvenirs,306,1,204400,5.42,General,Tabinaka (JP focus)
A,EXPERIENCE,AMERICA,creha,tokyoneonradio80s,https://www.tiktok.com/@tokyoneonradio80s,https://www.tiktok.com/@tokyoneonradio80s/video/7599103036438465822,Tokyo Night Drive,656,1,26400,5.4,Urban/Street,Global
A,LIFESTYLE,ASIA,nots,seoulicity,https://www.tiktok.com/@seoulicity,https://www.tiktok.com/@seoulicity/video/7597802156883823890,#povjapan,1050,1,61900,5.37,Urban/Street,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,ayebeibei,https://www.tiktok.com/@ayebeibei,https://www.tiktok.com/@ayebeibei/video/7595328438764834103,Japan Gift Ideas,16800,1,87800,5.34,General,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,mina.kim13,https://www.tiktok.com/@mina.kim13,https://www.tiktok.com/@mina.kim13/video/7551135991294151958,Japan Gift Ideas,5874,1,1100000,5.33,General,Tabinaka (JP focus)
A,EXPERIENCE,AMERICA,creha,adcourtneyy,https://www.tiktok.com/@adcourtneyy,https://www.tiktok.com/@adcourtneyy/video/7525017210709069063,Tokyo Gamers Guide,1005,1,5179,5.33,Cinematic,Global
A,BEAUTY,ASIA,cafune,williamjwade,https://www.tiktok.com/@williamjwade,https://www.tiktok.com/@williamjwade/video/7563422518917254422,Shibuya Hidden Gems,301600,1,250900,5.29,Urban/Street,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,the.savvytourist,https://www.tiktok.com/@the.savvytourist,https://www.tiktok.com/@the.savvytourist/video/7593094175411752210,Family Friendly Japan,6334,1,70200,5.29,Hidden Gem,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,pristyq,https://www.tiktok.com/@pristyq,https://www.tiktok.com/@pristyq/video/7558774280008289544,Tokyo Travel Itinerary Beauty,23600,1,116000,5.23,Urban/Street,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,jeffyamazaki,https://www.tiktok.com/@jeffyamazaki,https://www.tiktok.com/@jeffyamazaki/video/7593166008647421197,Japan Gift Ideas,79000,1,165300,5.23,Traditional/Zen,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,livia.nguyen,https://www.tiktok.com/@livia.nguyen,https://www.tiktok.com/@livia.nguyen/video/7567176448138661128,Japan Gift Ideas,22300,1,72200,5.23,Traditional/Zen,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,leansfoodies,https://www.tiktok.com/@leansfoodies,https://www.tiktok.com/@leansfoodies/video/7603522688962940190,Shibuya Hidden Gems,2800,1,14700,5.15,Hidden Gem,Tabinaka (JP focus)
A,EXPERIENCE,AMERICA,creha,airalocom,https://www.tiktok.com/@airalocom,https://www.tiktok.com/@airalocom/video/7599691028941114646,"Tokyo Drift Real Life, Tokyo Car Meet",52200,1,8077,5.07,Hidden Gem,Global
A,EXPERIENCE,AMERICA,creha,dannyenjoys,https://www.tiktok.com/@dannyenjoys,https://www.tiktok.com/@dannyenjoys/video/7596675620298427680,Akihabara Hidden Gems,652,1,23900,5.06,Hidden Gem,Global
A,LIFESTYLE,ASIA,wakupaku,japan.trip.navigation,https://www.tiktok.com/@japan.trip.navigation,https://www.tiktok.com/@japan.trip.navigation/video/7556801762905083149,Vegan Sweets Tokyo,891,1,4786,5.04,General,Tabinaka (JP focus)
A,EXPERIENCE,AMERICA,creha,itshelenmelon,https://www.tiktok.com/@itshelenmelon,https://www.tiktok.com/@itshelenmelon/video/7480279426970815775,Tokyo DIY Workshop,251800,1,348400,5.04,Urban/Street,Global
A,FOOD,ASIA,zstea,hinasfoodrecs,https://www.tiktok.com/@hinasfoodrecs,https://www.tiktok.com/@hinasfoodrecs/video/7572783971478588690,Shinjuku Gyoen Food Guide,835,1,19000,5.01,General,Tabinaka (JP focus)
A,EXPERIENCE,AMERICA,creha,kvdiij,https://www.tiktok.com/@kvdiij,https://www.tiktok.com/@kvdiij/video/7537738816543673631,Tokyo Night Drive,1498,1,298100,5.01,Urban/Street,Global
A,TRAVEL,ASIA,nots,helloangelia,https://www.tiktok.com/@helloangelia,https://www.tiktok.com/@helloangelia/video/7497692455618350367,"#japanitinerary, #hiddengemsjapan",66300,1,500100,5.01,Hidden Gem,Tabinaka (JP focus)
B,EXPERIENCE,ASIA,tokyosauna,helloangelia,https://www.tiktok.com/@helloangelia,https://www.tiktok.com/@helloangelia/video/7498397874665819422,Authentic Tokyo Experience,66200,1,939600,4.96,Urban/Street,Tabinaka (JP focus)
B,EXPERIENCE,ASIA,tokyosauna,itsgracechin,https://www.tiktok.com/@itsgracechin,https://www.tiktok.com/@itsgracechin/video/7595510100941344020,Tokyo Jet Lag Cure,123500,1,278300,4.94,General,Tabinaka (JP focus)
B,BEAUTY,ASIA,cafune,the_shophousenails,https://www.tiktok.com/@the_shophousenails,https://www.tiktok.com/@the_shophousenails/video/7578314913857162527,Anime Nail Art Tokyo,33800,1,110200,4.93,Kawaii,Tabinaka (JP focus)
B,EXPERIENCE,AMERICA,creha,kawaii.mee09,https://www.tiktok.com/@kawaii.mee09,https://www.tiktok.com/@kawaii.mee09/video/7566237900371791122,Japan Retro Game Hunting,1212,1,29000,4.93,General,Global
B,EXPERIENCE,ASIA,tokyosauna,lawyerrobbyy,https://www.tiktok.com/@lawyerrobbyy,https://www.tiktok.com/@lawyerrobbyy/video/7596898546352278814,Luxury Spa Japan,116,1,54400,4.92,Luxury,Tabinaka (JP focus)
B,EXPERIENCE,ASIA,creha,resyq,https://www.tiktok.com/@resyq,https://www.tiktok.com/@resyq/video/7565116668418985238,Daikoku PA,1297,1,184600,4.9,General,Tabinaka (JP focus)
B,EXPERIENCE,ASIA,tokyosauna,tarkatims,https://www.tiktok.com/@tarkatims,https://www.tiktok.com/@tarkatims/video/7520275556265364767,Authentic Tokyo Experience,30100,1,93700,4.88,Urban/Street,Tabinaka (JP focus)
B,EXPERIENCE,ASIA,creha,grobal.car.club,https://www.tiktok.com/@grobal.car.club,https://www.tiktok.com/@grobal.car.club/video/7561593284234153224,Tokyo Night Drive,4885,1,1300000,4.88,Urban/Street,Tabinaka (JP focus)
B,TRAVEL,ASIA,nots,foodsfortwo,https://www.tiktok.com/@foodsfortwo,https://www.tiktok.com/@foodsfortwo/video/7540094715476086023,"#japanitinerary, #japantravelguide",16200,1,305400,4.86,Luxury,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,wakupaku,livinglikekylee,https://www.tiktok.com/@livinglikekylee,https://www.tiktok.com/@livinglikekylee/video/7493709216633425183,Japan Gift Ideas,116500,1,210400,4.84,General,Tabinaka (JP focus)
B,EXPERIENCE,AMERICA,creha,icyymiggyy,https://www.tiktok.com/@icyymiggyy,https://www.tiktok.com/@icyymiggyy/video/7535835897204378894,JDM Tokyo,2170,1,566100,4.82,Urban/Street,Global
B,EXPERIENCE,ASIA,tokyosauna,amandumb,https://www.tiktok.com/@amandumb,https://www.tiktok.com/@amandumb/video/7497419487755455774,Best Wellness Tokyo,743000,1,226200,4.82,General,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,wakupaku,amyriadofadventures,https://www.tiktok.com/@amyriadofadventures,https://www.tiktok.com/@amyriadofadventures/video/7597502236050115862,Unique Japan Souvenirs,1035,1,60400,4.81,General,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,nots,feastonit_,https://www.tiktok.com/@feastonit_,https://www.tiktok.com/@feastonit_/video/7549109098122382610,#hiddengemsjapan,31000,1,26700,4.79,Hidden Gem,Tabinaka (JP focus)
B,BEAUTY,ASIA,cafune,ridge.hayashi,https://www.tiktok.com/@ridge.hayashi,https://www.tiktok.com/@ridge.hayashi/video/7508934062048824622,Shibuya Hidden Gems,203300,1,270500,4.78,Hidden Gem,Tabinaka (JP focus)
B,BEAUTY,ASIA,cafune,glazestudiio,https://www.tiktok.com/@glazestudiio,https://www.tiktok.com/@glazestudiio/video/7591558149027499286,Anime Nail Art Tokyo,253,1,136500,4.78,General,Tabinaka (JP focus)
B,FOOD,ASIA,zstea,ridge.hayashi,https://www.tiktok.com/@ridge.hayashi,https://www.tiktok.com/@ridge.hayashi/video/7508934062048824622,Tokyo Hidden Gem Lunch,203300,1,270200,4.78,Hidden Gem,Tabinaka (JP focus)
B,FOOD,ASIA,zstea,zarithatiqa,https://www.tiktok.com/@zarithatiqa,https://www.tiktok.com/@zarithatiqa/video/7577757575966444808,Halal Friendly Tokyo Guide,37400,1,30600,4.78,General,Tabinaka (JP focus)
B,EXPERIENCE,ASIA,tokyosauna,ankitapramod_,https://www.tiktok.com/@ankitapramod_,https://www.tiktok.com/@ankitapramod_/video/7565424647181716754,Luxury Spa Japan,4671,1,27400,4.76,Luxury,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,nots,adventuristbackpacks,https://www.tiktok.com/@adventuristbackpacks,https://www.tiktok.com/@adventuristbackpacks/video/7572259569800318239,#hiddengemsjapan,1115,1,5483,4.76,Hidden Gem,Tabinaka (JP focus)
B,EXPERIENCE,ASIA,tokyosauna,itslexib,https://www.tiktok.com/@itslexib,https://www.tiktok.com/@itslexib/video/7549184273454992653,Luxury Spa Japan,34600,1,95700,4.76,Luxury,Tabinaka (JP focus)
B,TRAVEL,ASIA,nots,dispoblob,https://www.tiktok.com/@dispoblob,https://www.tiktok.com/@dispoblob/video/7612905237749288200,#japantravelguide,2300,1,8747,4.74,Urban/Street,Tabinaka (JP focus)
B,BEAUTY,ASIA,cafune,ankitapramod_,https://www.tiktok.com/@ankitapramod_,https://www.tiktok.com/@ankitapramod_/video/7565424647181716754,Luxury Beauty Experience Japan,4674,1,27500,4.74,Luxury,Tabinaka (JP focus)
B,BEAUTY,ASIA,cafune,fruitfulkaly,https://www.tiktok.com/@fruitfulkaly,https://www.tiktok.com/@fruitfulkaly/video/7583023298930298143,JapaneseManicure,1799,1,127900,4.7,General,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,nots,naomikatoo,https://www.tiktok.com/@naomikatoo,https://www.tiktok.com/@naomikatoo/video/7540690883553905940,#animelocations,7590,1,2400000,4.7,Luxury,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,nots,marisadventuresinjapan,https://www.tiktok.com/@marisadventuresinjapan,https://www.tiktok.com/@marisadventuresinjapan/video/7610018545480649991,#hiddengemsjapan,7643,1,124500,4.68,Hidden Gem,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,nots,nookchris,https://www.tiktok.com/@nookchris,https://www.tiktok.com/@nookchris/video/7593367743701765384,#japansliceoflife,41700,1,2300000,4.68,General,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,nots,ilham_shaq,https://www.tiktok.com/@ilham_shaq,https://www.tiktok.com/@ilham_shaq/video/7480767103293918471,#animelocations,3737,1,72700,4.66,Kawaii,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,wakupaku,arashhichan,https://www.tiktok.com/@arashhichan,https://www.tiktok.com/@arashhichan/video/7585229892355230998,Cultural Workshop Tokyo,17100,1,5204,4.65,General,Tabinaka (JP focus)
B,BEAUTY,ASIA,cafune,travelsbyandrea,https://www.tiktok.com/@travelsbyandrea,https://www.tiktok.com/@travelsbyandrea/video/7584180658432478519,English Friendly Tokyo Guide,11800,1,437300,4.63,Luxury,Tabinaka (JP focus)
B,BEAUTY,ASIA,cafune,_charlottebrookes_,https://www.tiktok.com/@_charlottebrookes_,https://www.tiktok.com/@_charlottebrookes_/video/7572458456397942023,Tokyo Solo Female Travel,1935,1,4745,4.62,General,Tabinaka (JP focus)
B,TRAVEL,ASIA,nots,japanomars,https://www.tiktok.com/@japanomars,https://www.tiktok.com/@japanomars/video/7497614145798573330,#japanitinerary,9833,1,372100,4.61,Urban/Street,Tabinaka (JP focus)
B,FOOD,ASIA,zstea,5w_tokyo_shinjuku,https://www.tiktok.com/@5w_tokyo_shinjuku,https://www.tiktok.com/@5w_tokyo_shinjuku/video/7573641743963311378,"Best Halal Wagyu Tokyo, Best Halal food Tokyo, Wagyu Burger Tokyo Review",1016,1,390700,4.57,Luxury,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,wakupaku,eva51962,https://www.tiktok.com/@eva51962,https://www.tiktok.com/@eva51962/video/7581761297683877133,Family Friendly Japan,2218,1,4185,4.54,General,Tabinaka (JP focus)
B,EXPERIENCE,AMERICA,creha,cloudtoonz,https://www.tiktok.com/@cloudtoonz,https://www.tiktok.com/@cloudtoonz/video/7509855119467466027,Tokyo Gamers Guide,3357,1,14400,4.53,Urban/Street,Tabimae (US focus)
B,BEAUTY,ASIA,cafune,maineybiernas,https://www.tiktok.com/@maineybiernas,https://www.tiktok.com/@maineybiernas/video/7523165176711892231,English Friendly Tokyo Guide,81700,1,188100,4.52,Luxury,Tabinaka (JP focus)
B,BEAUTY,ASIA,cafune,carmaadventures,https://www.tiktok.com/@carmaadventures,https://www.tiktok.com/@carmaadventures/video/7488369542041734422,Shibuya Hidden Gems,3117,1,156400,4.51,Hidden Gem,Tabinaka (JP focus)
B,BEAUTY,ASIA,cafune,sakojoyce,https://www.tiktok.com/@sakojoyce,https://www.tiktok.com/@sakojoyce/video/7572712792617274655,PrivateSalonTokyo,9445,1,60100,4.5,General,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,nots,m.dosreis,https://www.tiktok.com/@m.dosreis,https://www.tiktok.com/@m.dosreis/video/7533548923298876694,"#hiddengemsjapan, #animelocations",1962,1,827800,4.47,Hidden Gem,Tabinaka (JP focus)
B,BEAUTY,ASIA,cafune,japanomars,https://www.tiktok.com/@japanomars,https://www.tiktok.com/@japanomars/video/7497614145798573330,"English Friendly Tokyo Guide, Tokyo Travel Itinerary Beauty",9738,1,320000,4.47,Urban/Street,Tabinaka (JP focus)
B,EXPERIENCE,ASIA,tokyosauna,catmmariie,https://www.tiktok.com/@catmmariie,https://www.tiktok.com/@catmmariie/video/7603081651295554847,Authentic Tokyo Experience,265,1,5857,4.44,General,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,wakupaku,anniesbucketlist,https://www.tiktok.com/@anniesbucketlist,https://www.tiktok.com/@anniesbucketlist/video/7523853352699104530,Family Friendly Japan,141900,1,398100,4.44,Cinematic,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,nots,wanderbffs,https://www.tiktok.com/@wanderbffs,https://www.tiktok.com/@wanderbffs/video/7493923265505774866,#hiddengemsjapan,626,1,61000,4.44,Hidden Gem,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,nots,yoshiokadiaries,https://www.tiktok.com/@yoshiokadiaries,https://www.tiktok.com/@yoshiokadiaries/video/7531783776553291030,#japanesecountryside,13600,1,103700,4.4,General,Tabinaka (JP focus)
B,FOOD,ASIA,zstea,sararitaplans,https://www.tiktok.com/@sararitaplans,https://www.tiktok.com/@sararitaplans/video/7589728848439168270,Shinjuku Gyoen Food Guide,2703,1,53600,4.4,General,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,wakupaku,itadakihealthy,https://www.tiktok.com/@itadakihealthy,https://www.tiktok.com/@itadakihealthy/video/7536906107550190856,Vegan Sweets Tokyo,1243,1,11400,4.39,Traditional/Zen,Tabinaka (JP focus)
B,EXPERIENCE,AMERICA,creha,heydrnic,https://www.tiktok.com/@heydrnic,https://www.tiktok.com/@heydrnic/video/7534155314300456208,Akihabara Hidden Gems,426,1,15500,4.36,Hidden Gem,Global
B,BEAUTY,ASIA,cafune,eriya12345,https://www.tiktok.com/@eriya12345,https://www.tiktok.com/@eriya12345/video/7574594153238121736,PrivateSalonTokyo,624800,1,298300,4.35,Kawaii,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,wakupaku,marztokyo,https://www.tiktok.com/@marztokyo,https://www.tiktok.com/@marztokyo/video/7541016141699796245,Family Friendly Japan,1601,1,464000,4.34,General,Tabinaka (JP focus)
B,BEAUTY,ASIA,cafune,gazdagdori,https://www.tiktok.com/@gazdagdori,https://www.tiktok.com/@gazdagdori/video/7487216348469234946,Anime Nail Art Tokyo,991,1,204800,4.33,General,Tabinaka (JP focus)
B,TRAVEL,ASIA,nots,justgotfed,https://www.tiktok.com/@justgotfed,https://www.tiktok.com/@justgotfed/video/7579453360621882644,#japanitinerary,427200,1,107500,4.3,General,Tabinaka (JP focus)
B,EXPERIENCE,ASIA,tokyosauna,chaisers,https://www.tiktok.com/@chaisers,https://www.tiktok.com/@chaisers/video/7571654674516938015,Hidden Gems Akasaka,4098,1,27200,4.25,Luxury,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,nots,whoslenaxyz,https://www.tiktok.com/@whoslenaxyz,https://www.tiktok.com/@whoslenaxyz/video/7508872019186928918,#japanesecountryside,33400,1,1000000,4.21,General,Tabinaka (JP focus)
B,TRAVEL,ASIA,nots,darsheygoesto,https://www.tiktok.com/@darsheygoesto,https://www.tiktok.com/@darsheygoesto/video/7546167172708535560,#japanitinerary,58900,1,233900,4.19,General,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,nots,animedayscalifornia,https://www.tiktok.com/@animedayscalifornia,https://www.tiktok.com/@animedayscalifornia/video/7606416104340114719,#animelocations,1992,1,182100,4.18,Kawaii,Tabinaka (JP focus)
B,BEAUTY,ASIA,cafune,santa_.21,https://www.tiktok.com/@santa_.21,https://www.tiktok.com/@santa_.21/video/7571624879330495766,Anime Nail Art Tokyo,206,1,29700,4.18,Kawaii,Tabinaka (JP focus)
B,TRAVEL,ASIA,nots,tinasvideodiary,https://www.tiktok.com/@tinasvideodiary,https://www.tiktok.com/@tinasvideodiary/video/7602773928120995103,#japanitinerary,154400,1,109900,4.18,Cinematic,Tabinaka (JP focus)
B,BEAUTY,ASIA,cafune,ivanamicicbakker,https://www.tiktok.com/@ivanamicicbakker,https://www.tiktok.com/@ivanamicicbakker/video/7504410270362635551,Luxury Beauty Experience Japan,8179,1,152700,4.17,Luxury,Tabinaka (JP focus)
B,EXPERIENCE,ASIA,tokyosauna,ivanamicicbakker,https://www.tiktok.com/@ivanamicicbakker,https://www.tiktok.com/@ivanamicicbakker/video/7504410270362635551,Luxury Spa Japan,8180,1,152400,4.17,Luxury,Tabinaka (JP focus)
B,EXPERIENCE,ASIA,creha,tamakid,https://www.tiktok.com/@tamakid,https://www.tiktok.com/@tamakid/video/7597533290098117919,Tokyo DIY Workshop,445700,1,23700,4.16,General,Tabinaka (JP focus)
B,TRAVEL,ASIA,nots,bancybunchytop,https://www.tiktok.com/@bancybunchytop,https://www.tiktok.com/@bancybunchytop/video/7608875385949900053,#japanitinerary,874,1,10700,4.16,General,Tabinaka (JP focus)
B,BEAUTY,ASIA,cafune,discover.travel.j,https://www.tiktok.com/@discover.travel.j,https://www.tiktok.com/@discover.travel.j/video/7523519669609827602,"Tokyo Travel Itinerary Beauty, English Friendly Tokyo Guide",8571,1,962900,4.15,Urban/Street,Tabinaka (JP focus)
B,EXPERIENCE,ASIA,tokyosauna,discover.travel.j,https://www.tiktok.com/@discover.travel.j,https://www.tiktok.com/@discover.travel.j/video/7523519669609827602,"Tokyo Solo Travel Men, Authentic Tokyo Experience",8555,1,958000,4.15,Urban/Street,Tabinaka (JP focus)
B,FOOD,ASIA,zstea,mr.tokyo.adventure,https://www.tiktok.com/@mr.tokyo.adventure,https://www.tiktok.com/@mr.tokyo.adventure/video/7508724326120606983,Tokyo Hidden Gem Lunch,2527,1,103100,4.14,Traditional/Zen,Tabinaka (JP focus)
B,EXPERIENCE,ASIA,creha,sugoimart,https://www.tiktok.com/@sugoimart,https://www.tiktok.com/@sugoimart/video/7511521201131425066,Akihabara Hidden Gems,2000000,1,30400,4.08,General,Tabinaka (JP focus)
B,EXPERIENCE,ASIA,tokyosauna,corliz2,https://www.tiktok.com/@corliz2,https://www.tiktok.com/@corliz2/video/7560514350159498551,Best Wellness Tokyo,1581,1,46700,4.05,General,Tabinaka (JP focus)
B,LIFESTYLE,ASIA,nots,marteoseabrook,https://www.tiktok.com/@marteoseabrook,https://www.tiktok.com/@marteoseabrook/video/7544547510090599710,#japansliceoflife,10000,1,119800,4.04,Urban/Street,Tabinaka (JP focus)
B,BEAUTY,ASIA,cafune,naomikatoo,https://www.tiktok.com/@naomikatoo,https://www.tiktok.com/@naomikatoo/video/7603310252439866645,"Luxury Beauty Experience Japan, PrivateSalonTokyo",7235,1,128300,4.01,Traditional/Zen,Tabinaka (JP focus)
B,FOOD,ASIA,zstea,widadco,https://www.tiktok.com/@widadco,https://www.tiktok.com/@widadco/video/7531948509453438222,Best Halal Wagyu Tokyo,543,1,34900,3.99,Luxury,Tabinaka (JP focus)
B,FOOD,ASIA,zstea,halal.wagyu.ramen3,https://www.tiktok.com/@halal.wagyu.ramen3,https://www.tiktok.com/@halal.wagyu.ramen3/video/7599992739882683669,Halal Friendly Tokyo Guide,14,1,3841,3.98,Luxury,Tabinaka (JP focus)
B,TRAVEL,ASIA,nots,discover.travel.j,https://www.tiktok.com/@discover.travel.j,https://www.tiktok.com/@discover.travel.j/video/7523519669609827602,#japanitinerary,9291,1,1100000,3.97,Urban/Street,Tabinaka (JP focus)
B,BEAUTY,ASIA,cafune,amandapandapaige,https://www.tiktok.com/@amandapandapaige,https://www.tiktok.com/@amandapandapaige/video/7575050224784264461,Tokyo Travel Itinerary Beauty,11100,1,338400,3.95,Cinematic,Tabinaka (JP focus)
B,EXPERIENCE,ASIA,tokyosauna,oohtheplacesigo,https://www.tiktok.com/@oohtheplacesigo,https://www.tiktok.com/@oohtheplacesigo/video/7531897219721530679,Late Night Things To Do,59500,1,1100000,3.93,Urban/Street,Tabinaka (JP focus)
B,EXPERIENCE,ASIA,tokyosauna,belladavidson21,https://www.tiktok.com/@belladavidson21,https://www.tiktok.com/@belladavidson21/video/7566496682540649749,"Authentic Tokyo Experience, Best Wellness Tokyo, Relaxing Spots in Tokyo",23000,1,77000,3.9,General,Tabinaka (JP focus)
B,EXPERIENCE,ASIA,creha,dj_miamiblue,https://www.tiktok.com/@dj_miamiblue,https://www.tiktok.com/@dj_miamiblue/video/7563096715906043144,JDM Tokyo,6817,1,1300000,3.9,General,Tabinaka (JP focus)
B,BEAUTY,ASIA,cafune,gilliangeraldinee,https://www.tiktok.com/@gilliangeraldinee,https://www.tiktok.com/@gilliangeraldinee/video/7486863768618618119,Shibuya Hidden Gems,5620,1,32400,3.89,Hidden Gem,Tabinaka (JP focus)
